AssayRun	PlateSet	Plate	PlateOrder	Well	WellType	WellNum	Response	Bk_Sub	Norm	NormPos	pEnhanced	Sample	accession	Target
AR-5	PS-5	PLT-9	1	AE35	unknown	1119	0.22609901	0.22256151	0.2734799	0.38459706	-70.193054	SPL-2423		1
AR-5	PS-5	PLT-9	1	AD35	unknown	1118	0.13631725	0.13277975	0.16315757	0.22944984	-88.06674	SPL-2422		1
AR-5	PS-5	PLT-9	1	AC35	unknown	1117	0.2133525	0.209815	0.2578172	0.36257046	-72.73062	SPL-2421		1
AR-5	PS-5	PLT-9	1	AB35	unknown	1116	0.54051054	0.53697306	0.6598236	0.9279154	-7.6002426	SPL-2420		1
AR-5	PS-5	PLT-9	1	AA35	unknown	1115	0.30483457	0.30129707	0.3702289	0.52065593	-54.518436	SPL-2419		1
AR-5	PS-5	PLT-9	1	Z35	unknown	1114	0.118728064	0.115190566	0.14154427	0.19905487	-91.56838	SPL-2418		1
AR-5	PS-5	PLT-9	1	Y35	unknown	1113	0.32857433	0.32503682	0.3993999	0.56167936	-49.792343	SPL-2417		1
AR-5	PS-5	PLT-9	1	X35	unknown	1112	0.06218718	0.05864968	0.07206776	0.10134948	-102.8245	SPL-2416		1
AR-5	PS-5	PLT-9	1	W35	unknown	1111	0.13908531	0.1355478	0.1665589	0.23423317	-87.51568	SPL-2415		1
AR-5	PS-5	PLT-9	1	V35	unknown	1110	0.065349646	0.061812147	0.075953744	0.10681438	-102.194916	SPL-2414		1
AR-5	PS-5	PLT-9	1	U35	unknown	1109	0.091918334	0.088380836	0.108600914	0.15272635	-96.90565	SPL-2413		1
AR-5	PS-5	PLT-9	1	T35	unknown	1108	0.18423113	0.18069363	0.22203335	0.31224734	-78.52808	SPL-2412		1
AR-5	PS-5	PLT-9	1	S35	unknown	1107	0.098110594	0.094573095	0.11620986	0.16342688	-95.6729	SPL-2411		1
AR-5	PS-5	PLT-9	1	R35	unknown	1106	0.3833279	0.3797904	0.4666802	0.6562962	-38.892044	SPL-2410		1
AR-5	PS-5	PLT-9	1	Q35	unknown	1105	0.4904698	0.4869323	0.5983344	0.8414426	-17.562313	SPL-2409		1
AR-5	PS-5	PLT-9	1	P35	unknown	1104	0.5141995	0.510662	0.627493	0.8824486	-12.838224	SPL-2408		1
AR-5	PS-5	PLT-9	1	O35	unknown	1103	0.5773988	0.5738613	0.70515126	0.99166006	-0.2565588	SPL-2407		1
AR-5	PS-5	PLT-9	1	N35	unknown	1102	0.22534734	0.22180983	0.27255628	0.38329813	-70.3427	SPL-2406		1
AR-5	PS-5	PLT-9	1	M35	unknown	1101	0.2229829	0.21944539	0.26965088	0.37921226	-70.81341	SPL-2405		1
AR-5	PS-5	PLT-9	1	L35	unknown	1100	0.6384226	0.63488513	0.78013635	1.0971122	11.89202	SPL-2404		1
AR-5	PS-5	PLT-9	1	K35	unknown	1099	0.06497314	0.06143564	0.0754911	0.106163755	-102.269875	SPL-2403		1
AR-5	PS-5	PLT-9	1	J35	unknown	1098	0.13175969	0.12822218	0.15755731	0.22157414	-88.97406	SPL-2402		1
AR-5	PS-5	PLT-9	1	I35	unknown	1097	0.2453571	0.24181959	0.29714394	0.41787595	-66.35917	SPL-2401		1
AR-5	PS-5	PLT-9	1	H35	unknown	1096	0.41581202	0.4122745	0.50659615	0.7124303	-32.425133	SPL-2400		1
AR-5	PS-5	PLT-9	1	G35	unknown	1095	0.3758501	0.3723126	0.4574916	0.6433742	-40.38072	SPL-2399		1
AR-5	PS-5	PLT-9	1	F35	unknown	1094	0.38331077	0.37977326	0.46665913	0.65626657	-38.895454	SPL-2398		1
AR-5	PS-5	PLT-9	1	E35	unknown	1093	0.35803702	0.35449952	0.43560317	0.61259234	-43.926933	SPL-2397		1
AR-5	PS-5	PLT-9	1	D35	unknown	1092	0.34516767	0.34163016	0.41978952	0.5903534	-46.488956	SPL-2396		1
AR-5	PS-5	PLT-9	1	C35	unknown	1091	0.5039209	0.50038344	0.6148629	0.8646867	-14.884478	SPL-2395		1
AR-5	PS-5	PLT-9	1	B35	unknown	1090	0.13328128	0.12974377	0.15942702	0.22420353	-88.67114	SPL-2394		1
AR-5	PS-5	PLT-9	1	A35	unknown	1089	0.032179818	0.028642317	0.03519521	0.04949531	-108.79835	SPL-2393		1
AR-5	PS-5	PLT-9	1	AF34	unknown	1088	0.20446609	0.20092858	0.24689774	0.3472143	-74.49972	SPL-2392		1
AR-5	PS-5	PLT-9	1	AE34	unknown	1087	0.1504797	0.1469422	0.18056016	0.25392324	-85.24729	SPL-2391		1
AR-5	PS-5	PLT-9	1	AD34	unknown	1086	0.74016637	0.7366289	0.9051574	1.2729303	32.14709	SPL-2390		1
AR-5	PS-5	PLT-9	1	AC34	unknown	1085	0.32982188	0.32628438	0.40093288	0.5638352	-49.543983	SPL-2389		1
AR-5	PS-5	PLT-9	1	AB34	unknown	1084	0.5537334	0.55019593	0.67607164	0.95076513	-4.9678426	SPL-2388		1
AR-5	PS-5	PLT-9	1	AA34	unknown	1083	0.12981555	0.12627804	0.15516838	0.21821457	-89.36109	SPL-2387		1
AR-5	PS-5	PLT-9	1	Z34	unknown	1082	0.48516965	0.48163214	0.5918217	0.8322837	-18.617466	SPL-2386		1
AR-5	PS-5	PLT-9	1	Y34	unknown	1081	0.15120816	0.14767066	0.18145527	0.25518206	-85.10227	SPL-2385		1
AR-5	PS-5	PLT-9	1	X34	unknown	1080	0.1353606	0.1318231	0.16198204	0.22779669	-88.257195	SPL-2384		1
AR-5	PS-5	PLT-9	1	W34	unknown	1079	0.12509997	0.12156247	0.14937396	0.21006583	-90.299866	SPL-2383		1
AR-5	PS-5	PLT-9	1	V34	unknown	1078	0.12570168	0.12216418	0.15011333	0.21110561	-90.180084	SPL-2382		1
AR-5	PS-5	PLT-9	1	U34	unknown	1077	0.21921453	0.21567702	0.26502037	0.37270033	-71.563614	SPL-2381		1
AR-5	PS-5	PLT-9	1	T34	unknown	1076	0.27769408	0.27415657	0.33687907	0.47375584	-59.921547	SPL-2380		1
AR-5	PS-5	PLT-9	1	S34	unknown	1075	0.11391482	0.11037732	0.13562983	0.19073734	-92.5266	SPL-2379		1
AR-5	PS-5	PLT-9	1	R34	unknown	1074	0.4488808	0.4453433	0.5472305	0.76957476	-25.841824	SPL-2378		1
AR-5	PS-5	PLT-9	1	Q34	unknown	1073	0.28897148	0.28543398	0.3507366	0.49324372	-57.67645	SPL-2377		1
AR-5	PS-5	PLT-9	1	P34	unknown	1072	0.538756	0.53521854	0.6576677	0.9248835	-7.9495316	SPL-2376		1
AR-5	PS-5	PLT-9	1	O34	unknown	1071	0.5712576	0.5677201	0.6976051	0.9810478	-1.4791415	SPL-2375		1
AR-5	PS-5	PLT-9	1	N34	unknown	1070	0.38285977	0.37932226	0.46610495	0.65548724	-38.98524	SPL-2374		1
AR-5	PS-5	PLT-9	1	M34	unknown	1069	0.35906342	0.3555259	0.43686438	0.614366	-43.7226	SPL-2373		1
AR-5	PS-5	PLT-9	1	L34	unknown	1068	0.033421073	0.029883573	0.036720444	0.05164026	-108.55124	SPL-2372		1
AR-5	PS-5	PLT-9	1	K34	unknown	1067	0.11736026	0.11382276	0.13986352	0.19669123	-91.84068	SPL-2371		1
AR-5	PS-5	PLT-9	1	J34	unknown	1066	0.14324424	0.13970673	0.17166933	0.24142	-86.68772	SPL-2370		1
AR-5	PS-5	PLT-9	1	I34	unknown	1065	0.5578663	0.5543288	0.6811501	0.95790696	-4.145075	SPL-2369		1
AR-5	PS-5	PLT-9	1	H34	unknown	1064	0.073796086	0.07025859	0.08633259	0.121410236	-100.513405	SPL-2368		1
AR-5	PS-5	PLT-9	1	G34	unknown	1063	0.48991692	0.4863794	0.597655	0.8404872	-17.672382	SPL-2367		1
AR-5	PS-5	PLT-9	1	F34	unknown	1062	0.23914865	0.23561114	0.2895151	0.40714747	-67.595146	SPL-2366		1
AR-5	PS-5	PLT-9	1	E34	unknown	1061	0.07844201	0.07490451	0.092041425	0.12943861	-99.5885	SPL-2365		1
AR-5	PS-5	PLT-9	1	D34	unknown	1060	0.18372709	0.18018958	0.221414	0.31137633	-78.628426	SPL-2364		1
AR-5	PS-5	PLT-9	1	C34	unknown	1059	0.3576077	0.3540702	0.4350756	0.61185044	-44.012405	SPL-2363		1
AR-5	PS-5	PLT-9	1	B34	unknown	1058	0.08669626	0.08315876	0.10218412	0.14370236	-97.94525	SPL-2362		1
AR-5	PS-5	PLT-9	1	A34	unknown	1057	0.30132943	0.29779193	0.36592183	0.51459885	-55.21624	SPL-2361		1
AR-5	PS-5	PLT-9	1	AF33	unknown	1056	0.2699476	0.26641008	0.32736033	0.46036953	-61.463715	SPL-2360		1
AR-5	PS-5	PLT-9	1	AE33	unknown	1055	0.4519195	0.448382	0.5509644	0.77482575	-25.236881	SPL-2359		1
AR-5	PS-5	PLT-9	1	AD33	unknown	1054	0.16203764	0.15850013	0.19476236	0.27389592	-82.94634	SPL-2358		1
AR-5	PS-5	PLT-9	1	AC33	unknown	1053	0.15987071	0.15633321	0.19209968	0.27015135	-83.37774	SPL-2357		1
AR-5	PS-5	PLT-9	1	AB33	unknown	1052	0.17568432	0.17214681	0.21153118	0.29747802	-80.229576	SPL-2356		1
AR-5	PS-5	PLT-9	1	AA33	unknown	1051	0.41707343	0.41353592	0.5081461	0.7146101	-32.17401	SPL-2355		1
AR-5	PS-5	PLT-9	1	Z33	unknown	1050	0.40791857	0.40438107	0.4968968	0.6987901	-33.99655	SPL-2354		1
AR-5	PS-5	PLT-9	1	Y33	unknown	1049	0.20841685	0.20487934	0.25175238	0.35404143	-73.7132	SPL-2353		1
AR-5	PS-5	PLT-9	1	X33	unknown	1048	0.37428224	0.37074474	0.45556504	0.6406649	-40.69285	SPL-2352		1
AR-5	PS-5	PLT-9	1	W33	unknown	1047	0.23623581	0.2326983	0.28593585	0.40211394	-68.175026	SPL-2351		1
AR-5	PS-5	PLT-9	1	V33	unknown	1046	0.3909901	0.3874526	0.47609538	0.6695368	-37.366657	SPL-2350		1
AR-5	PS-5	PLT-9	1	U33	unknown	1045	0.17999466	0.17645715	0.21682765	0.3049265	-79.371475	SPL-2349		1
AR-5	PS-5	PLT-9	1	T33	unknown	1044	0.22424273	0.22070523	0.27119896	0.38138932	-70.5626	SPL-2348		1
AR-5	PS-5	PLT-9	1	S33	unknown	1043	0.055076092	0.051538594	0.06332977	0.08906118	-104.24017	SPL-2347		1
AR-5	PS-5	PLT-9	1	R33	unknown	1042	0.17005372	0.16651621	0.20461239	0.2877481	-81.35051	SPL-2346		1
AR-5	PS-5	PLT-9	1	Q33	unknown	1041	0.11378087	0.11024337	0.13546523	0.19050588	-92.55327	SPL-2345		1
AR-5	PS-5	PLT-9	1	P33	unknown	1040	0.16011845	0.15658094	0.19240409	0.27057946	-83.328415	SPL-2344		1
AR-5	PS-5	PLT-9	1	O33	unknown	1039	0.4585614	0.45502388	0.55912584	0.7863033	-23.914618	SPL-2343		1
AR-5	PS-5	PLT-9	1	N33	unknown	1038	0.12764643	0.12410893	0.15250301	0.21446624	-89.79292	SPL-2342		1
AR-5	PS-5	PLT-9	1	M33	unknown	1037	0.1557991	0.1522616	0.18709655	0.2631154	-84.18831	SPL-2341		1
AR-5	PS-5	PLT-9	1	L33	unknown	1036	0.2836482	0.2801107	0.3441954	0.48404482	-58.736206	SPL-2340		1
AR-5	PS-5	PLT-9	1	K33	unknown	1035	0.59846437	0.5949269	0.7310363	1.0280625	3.9371638	SPL-2339		1
AR-5	PS-5	PLT-9	1	J33	unknown	1034	0.23256606	0.22902855	0.28142652	0.39577243	-68.9056	SPL-2338		1
AR-5	PS-5	PLT-9	1	I33	unknown	1033	0.057658568	0.05412107	0.06650308	0.09352382	-103.72605	SPL-2337		1
AR-5	PS-5	PLT-9	1	H33	unknown	1032	0.31932673	0.31578922	0.3880366	0.54569906	-51.63335	SPL-2336		1
AR-5	PS-5	PLT-9	1	G33	unknown	1031	0.5510165	0.54747903	0.6727332	0.9460702	-5.508721	SPL-2335		1
AR-5	PS-5	PLT-9	1	F33	unknown	1030	0.18462418	0.18108667	0.22251633	0.31292653	-78.44984	SPL-2334		1
AR-5	PS-5	PLT-9	1	E33	unknown	1029	0.42475837	0.42122087	0.5175893	0.7278901	-30.644096	SPL-2333		1
AR-5	PS-5	PLT-9	1	D33	unknown	1028	0.100810416	0.09727292	0.119527355	0.16809231	-95.135414	SPL-2332		1
AR-5	PS-5	PLT-9	1	C33	unknown	1027	0.13386463	0.13032712	0.16014382	0.22521158	-88.55501	SPL-2331		1
AR-5	PS-5	PLT-9	1	B33	unknown	1026	0.24862419	0.24508668	0.3011585	0.42352167	-65.708755	SPL-2330		1
AR-5	PS-5	PLT-9	1	A33	unknown	1025	0.25067404	0.24713653	0.30367732	0.42706388	-65.300674	SPL-2329		1
AR-5	PS-5	PLT-9	1	AF32	unknown	1024	0.07738427	0.07384677	0.090741694	0.12761079	-99.79907	SPL-2328		1
AR-5	PS-5	PLT-9	1	AE32	unknown	1023	0.32878238	0.32524487	0.39965555	0.5620389	-49.750927	SPL-2327		1
AR-5	PS-5	PLT-9	1	AD32	unknown	1022	0.16154213	0.15800463	0.19415349	0.27303964	-83.04499	SPL-2326		1
AR-5	PS-5	PLT-9	1	AC32	unknown	1021	0.06709259	0.06355509	0.07809544	0.10982627	-101.84794	SPL-2325		1
AR-5	PS-5	PLT-9	1	AB32	unknown	1020	0.33484522	0.3313077	0.40710545	0.5725158	-48.54394	SPL-2324		1
AR-5	PS-5	PLT-9	1	AA32	unknown	1019	0.12276477	0.119227275	0.1465045	0.2060305	-90.764755	SPL-2323		1
AR-5	PS-5	PLT-9	1	Z32	unknown	1018	0.46285436	0.45931685	0.564401	0.79372174	-23.059977	SPL-2322		1
AR-5	PS-5	PLT-9	1	Y32	unknown	1017	0.17747816	0.17394066	0.21373542	0.30057788	-79.87246	SPL-2321		1
AR-5	PS-5	PLT-9	1	X32	unknown	1016	0.15130778	0.14777027	0.18157768	0.2553542	-85.082436	SPL-2320		1
AR-5	PS-5	PLT-9	1	W32	unknown	1015	0.052788686	0.049251188	0.060519047	0.08510843	-104.69555	SPL-2319		1
AR-5	PS-5	PLT-9	1	V32	unknown	1014	0.3445298	0.3409923	0.41900572	0.5892512	-46.61594	SPL-2318		1
AR-5	PS-5	PLT-9	1	U32	unknown	1013	0.05462171	0.051084213	0.06277144	0.08827599	-104.33063	SPL-2317		1
AR-5	PS-5	PLT-9	1	T32	unknown	1012	0.25682268	0.25328517	0.31123266	0.43768904	-64.076614	SPL-2316		1
AR-5	PS-5	PLT-9	1	S32	unknown	1011	0.6875021	0.6839646	0.8404444	1.1819239	21.662725	SPL-2315		1
AR-5	PS-5	PLT-9	1	R32	unknown	1010	0.5123127	0.50877523	0.6251746	0.8791882	-13.213844	SPL-2314		1
AR-5	PS-5	PLT-9	1	Q32	unknown	1009	0.14894266	0.14540516	0.17867146	0.25126716	-85.55328	SPL-2313		1
AR-5	PS-5	PLT-9	1	P32	unknown	1008	0.24539153	0.24185403	0.29718626	0.41793546	-66.35232	SPL-2312		1
AR-5	PS-5	PLT-9	1	O32	unknown	1007	0.41362566	0.41008815	0.5039096	0.7086522	-32.86039	SPL-2311		1
AR-5	PS-5	PLT-9	1	N32	unknown	1006	0.029459618	0.025922118	0.03185267	0.044794675	-109.33988	SPL-2310		1
AR-5	PS-5	PLT-9	1	M32	unknown	1005	0.26874483	0.26520732	0.3258824	0.45829108	-61.70316	SPL-2309		1
AR-5	PS-5	PLT-9	1	L32	unknown	1004	0.48270822	0.4791707	0.5887971	0.82803017	-19.107485	SPL-2308		1
AR-5	PS-5	PLT-9	1	K32	unknown	1003	0.29666972	0.29313222	0.36019605	0.5065467	-56.14389	SPL-2307		1
AR-5	PS-5	PLT-9	1	J32	unknown	1002	0.13778494	0.13424744	0.16496104	0.23198608	-87.77455	SPL-2306		1
AR-5	PS-5	PLT-9	1	I32	unknown	1001	0.20479023	0.20125273	0.24729605	0.34777445	-74.43519	SPL-2305		1
AR-5	PS-5	PLT-9	1	H32	unknown	1000	0.35754004	0.35400254	0.4349925	0.6117335	-44.02587	SPL-2304		1
AR-5	PS-5	PLT-9	1	G32	unknown	999	0.118351825	0.114814326	0.14108194	0.1984047	-91.64329	SPL-2303		1
AR-5	PS-5	PLT-9	1	F32	unknown	998	0.28749666	0.28395915	0.34892434	0.49069515	-57.97006	SPL-2302		1
AR-5	PS-5	PLT-9	1	E32	unknown	997	0.2205219	0.21698439	0.26662686	0.37495953	-71.303345	SPL-2301		1
AR-5	PS-5	PLT-9	1	D32	unknown	996	0.21245195	0.20891444	0.25671062	0.36101428	-72.909904	SPL-2300		1
AR-5	PS-5	PLT-9	1	C32	unknown	995	0.32469645	0.32115895	0.3946348	0.5549782	-50.56435	SPL-2299		1
AR-5	PS-5	PLT-9	1	B32	unknown	994	0.34163532	0.3380978	0.41544902	0.5842494	-47.192173	SPL-2298		1
AR-5	PS-5	PLT-9	1	A32	unknown	993	0.31772467	0.31418717	0.38606802	0.54293066	-51.952286	SPL-2297		1
AR-5	PS-5	PLT-9	1	AF31	unknown	992	0.15421772	0.15068021	0.18515337	0.2603827	-84.50313	SPL-2296		1
AR-5	PS-5	PLT-9	1	AE31	unknown	991	0.06364919	0.060111694	0.07386426	0.10387591	-102.53345	SPL-2295		1
AR-5	PS-5	PLT-9	1	AD31	unknown	990	0.43089384	0.42735633	0.5251284	0.7384924	-29.422653	SPL-2294		1
AR-5	PS-5	PLT-9	1	AC31	unknown	989	0.08284006	0.079302564	0.09744568	0.13703866	-98.71294	SPL-2293		1
AR-5	PS-5	PLT-9	1	AB31	unknown	988	0.35627708	0.35273957	0.43344057	0.6095511	-44.2773	SPL-2292		1
AR-5	PS-5	PLT-9	1	AA31	unknown	987	0.04879894	0.045261443	0.055616513	0.07821396	-105.48982	SPL-2291		1
AR-5	PS-5	PLT-9	1	Z31	unknown	986	0.09238521	0.08884771	0.1091746	0.15353315	-96.8127	SPL-2290		1
AR-5	PS-5	PLT-9	1	Y31	unknown	985	0.16971308	0.16617557	0.20419382	0.28715944	-81.41833	SPL-2289		1
AR-5	PS-5	PLT-9	1	X31	unknown	984	0.39736822	0.39383072	0.4839327	0.68055856	-36.09691	SPL-2288		1
AR-5	PS-5	PLT-9	1	W31	unknown	983	0.3044909	0.3009534	0.36980656	0.520062	-54.586857	SPL-2287		1
AR-5	PS-5	PLT-9	1	V31	unknown	982	0.27544656	0.27190906	0.33411738	0.46987203	-60.36898	SPL-2286		1
AR-5	PS-5	PLT-9	1	U31	unknown	981	0.23223275	0.22869524	0.28101695	0.39519647	-68.971954	SPL-2285		1
AR-5	PS-5	PLT-9	1	T31	unknown	980	0.08014872	0.07661122	0.0941386	0.13238789	-99.24873	SPL-2284		1
AR-5	PS-5	PLT-9	1	S31	unknown	979	0.37734258	0.37380508	0.45932552	0.64595324	-40.0836	SPL-2283		1
AR-5	PS-5	PLT-9	1	R31	unknown	978	0.5866427	0.5831052	0.71651006	1.0076339	1.583711	SPL-2282		1
AR-5	PS-5	PLT-9	1	Q31	unknown	977	0.53297645	0.529439	0.65056586	0.91489613	-9.100123	SPL-2281		1
AR-5	PS-5	PLT-9	1	P31	unknown	976	0.30214128	0.29860377	0.3669194	0.51600176	-55.05462	SPL-2280		1
AR-5	PS-5	PLT-9	1	O31	unknown	975	0.2216515	0.21811399	0.26801488	0.37691152	-71.07846	SPL-2279		1
AR-5	PS-5	PLT-9	1	N31	unknown	974	0.27602565	0.27248815	0.33482894	0.4708727	-60.253696	SPL-2278		1
AR-5	PS-5	PLT-9	1	M31	unknown	973	0.46960637	0.46606886	0.57269776	0.8053895	-21.715792	SPL-2277		1
AR-5	PS-5	PLT-9	1	L31	unknown	972	0.3454255	0.34188798	0.42010632	0.590799	-46.43763	SPL-2276		1
AR-5	PS-5	PLT-9	1	K31	unknown	971	0.025894137	0.022356637	0.027471468	0.03863335	-110.04969	SPL-2275		1
AR-5	PS-5	PLT-9	1	J31	unknown	970	0.08490141	0.08136391	0.099978626	0.14060077	-98.30257	SPL-2274		1
AR-5	PS-5	PLT-9	1	I31	unknown	969	0.20455043	0.20101292	0.24700138	0.34736007	-74.48293	SPL-2273		1
AR-5	PS-5	PLT-9	1	H31	unknown	968	0.34480387	0.34126636	0.4193425	0.5897248	-46.56138	SPL-2272		1
AR-5	PS-5	PLT-9	1	G31	unknown	967	0.42231134	0.41877383	0.5145824	0.7236614	-31.131252	SPL-2271		1
AR-5	PS-5	PLT-9	1	F31	unknown	966	0.016815271	0.013277771	0.016315507	0.022944631	-111.85711	SPL-2270		1
AR-5	PS-5	PLT-9	1	E31	unknown	965	0.09734087	0.09380337	0.11526403	0.16209675	-95.82613	SPL-2269		1
AR-5	PS-5	PLT-9	1	D31	unknown	964	0.37399837	0.37046087	0.45521623	0.6401743	-40.74936	SPL-2268		1
AR-5	PS-5	PLT-9	1	C31	unknown	963	0.19726977	0.19373226	0.23805502	0.33477873	-75.93236	SPL-2267		1
AR-5	PS-5	PLT-9	1	B31	unknown	962	0.4461463	0.4426088	0.5438704	0.7648494	-26.386202	SPL-2266		1
AR-5	PS-5	PLT-9	1	A31	unknown	961	0.23708539	0.23354788	0.2869798	0.40358204	-68.0059	SPL-2265		1
AR-5	PS-5	PLT-9	1	AF30	unknown	960	0.1992634	0.19572589	0.24050476	0.33822381	-75.53547	SPL-2264		1
AR-5	PS-5	PLT-9	1	AE30	unknown	959	0.17138968	0.16785218	0.20625399	0.2900567	-81.08455	SPL-2263		1
AR-5	PS-5	PLT-9	1	AD30	unknown	958	0.6604163	0.6568788	0.80716187	1.1351184	16.27051	SPL-2262		1
AR-5	PS-5	PLT-9	1	AC30	unknown	957	0.12741041	0.12387291	0.15221299	0.21405838	-89.839905	SPL-2261		1
AR-5	PS-5	PLT-9	1	AB30	unknown	956	0.28288397	0.27934647	0.34325635	0.48272422	-58.888348	SPL-2260		1
AR-5	PS-5	PLT-9	1	AA30	unknown	955	0.43826893	0.43473142	0.53419083	0.7512369	-27.954426	SPL-2259		1
AR-5	PS-5	PLT-9	1	Z30	unknown	954	0.030850746	0.027313245	0.033562068	0.04719861	-109.062935	SPL-2258		1
AR-5	PS-5	PLT-9	1	Y30	unknown	953	0.12779401	0.124256514	0.15268436	0.21472126	-89.76354	SPL-2257		1
AR-5	PS-5	PLT-9	1	X30	unknown	952	0.2288483	0.22531079	0.27685818	0.38934794	-69.64573	SPL-2256		1
AR-5	PS-5	PLT-9	1	W30	unknown	951	0.6230527	0.61951524	0.7612501	1.0705522	8.832193	SPL-2255		1
AR-5	PS-5	PLT-9	1	V30	unknown	950	0.1599897	0.1564522	0.19224589	0.27035698	-83.35405	SPL-2254		1
AR-5	PS-5	PLT-9	1	U30	unknown	949	0.17087016	0.16733265	0.20561561	0.2891589	-81.18797	SPL-2253		1
AR-5	PS-5	PLT-9	1	T30	unknown	948	0.5561018	0.5525643	0.6789819	0.9548578	-4.4963455	SPL-2252		1
AR-5	PS-5	PLT-9	1	S30	unknown	947	0.34301576	0.33947825	0.41714528	0.5866349	-46.917355	SPL-2251		1
AR-5	PS-5	PLT-9	1	R30	unknown	946	0.34765953	0.34412202	0.42285147	0.5946595	-45.992878	SPL-2250		1
AR-5	PS-5	PLT-9	1	Q30	unknown	945	0.218346	0.2148085	0.26395315	0.3711995	-71.73652	SPL-2249		1
AR-5	PS-5	PLT-9	1	P30	unknown	944	0.25054798	0.24701047	0.3035224	0.42684606	-65.325775	SPL-2248		1
AR-5	PS-5	PLT-9	1	O30	unknown	943	0.13319199	0.12965448	0.1593173	0.22404923	-88.68892	SPL-2247		1
AR-5	PS-5	PLT-9	1	N30	unknown	942	0.17868736	0.17514986	0.21522127	0.30266744	-79.63173	SPL-2246		1
AR-5	PS-5	PLT-9	1	M30	unknown	941	0.08459647	0.08105897	0.09960393	0.14007382	-98.36327	SPL-2245		1
AR-5	PS-5	PLT-9	1	L30	unknown	940	0.330771	0.3272335	0.40209913	0.56547534	-49.355034	SPL-2244		1
AR-5	PS-5	PLT-9	1	K30	unknown	939	0.07682742	0.07328992	0.09005745	0.12664853	-99.909935	SPL-2243		1
AR-5	PS-5	PLT-9	1	J30	unknown	938	0.18607403	0.18253653	0.22429788	0.31543195	-78.1612	SPL-2242		1
AR-5	PS-5	PLT-9	1	I30	unknown	937	0.5665319	0.5629944	0.6917982	0.97288156	-2.4199293	SPL-2241		1
AR-5	PS-5	PLT-9	1	H30	unknown	936	0.21083476	0.20729725	0.25472346	0.35821968	-73.23185	SPL-2240		1
AR-5	PS-5	PLT-9	1	G30	unknown	935	0.38018596	0.37664846	0.46281943	0.65086675	-39.51754	SPL-2239		1
AR-5	PS-5	PLT-9	1	F30	unknown	934	0.26443347	0.26089597	0.32058468	0.45084086	-62.56146	SPL-2238		1
AR-5	PS-5	PLT-9	1	E30	unknown	933	0.28493437	0.28139687	0.34577584	0.48626742	-58.480156	SPL-2237		1
AR-5	PS-5	PLT-9	1	D30	unknown	932	0.14948697	0.14594947	0.1793403	0.25220776	-85.44492	SPL-2236		1
AR-5	PS-5	PLT-9	1	C30	unknown	931	0.42659727	0.42305976	0.5198489	0.7310677	-30.278011	SPL-2235		1
AR-5	PS-5	PLT-9	1	B30	unknown	930	0.5194571	0.5159196	0.6339535	0.89153403	-11.791544	SPL-2234		1
AR-5	PS-5	PLT-9	1	A30	unknown	929	0.40855378	0.40501627	0.49767733	0.6998877	-33.870094	SPL-2233		1
AR-5	PS-5	PLT-9	1	AF29	unknown	928	0.046605118	0.04306762	0.052920777	0.074422926	-105.92657	SPL-2232		1
AR-5	PS-5	PLT-9	1	AE29	unknown	927	0.6198908	0.61635333	0.7573648	1.0650884	8.2027235	SPL-2231		1
AR-5	PS-5	PLT-9	1	AD29	unknown	926	0.07726403	0.073726535	0.09059395	0.12740302	-99.82301	SPL-2230		1
AR-5	PS-5	PLT-9	1	AC29	unknown	925	0.2384475	0.23491	0.28865355	0.40593585	-67.734726	SPL-2229		1
AR-5	PS-5	PLT-9	1	AB29	unknown	924	0.10420421	0.10066671	0.123697594	0.17395695	-94.459785	SPL-2228		1
AR-5	PS-5	PLT-9	1	AA29	unknown	923	0.18933415	0.18579665	0.22830386	0.3210656	-77.51218	SPL-2227		1
AR-5	PS-5	PLT-9	1	Z29	unknown	922	0.4356848	0.4321473	0.53101546	0.74677145	-28.468872	SPL-2226		1
AR-5	PS-5	PLT-9	1	Y29	unknown	921	0.20524262	0.20170511	0.24785192	0.3485562	-74.34513	SPL-2225		1
AR-5	PS-5	PLT-9	1	X29	unknown	920	0.35661352	0.353076	0.43385398	0.61013246	-44.210323	SPL-2224		1
AR-5	PS-5	PLT-9	1	W29	unknown	919	0.12364301	0.12010551	0.14758368	0.20754813	-90.58992	SPL-2223		1
AR-5	PS-5	PLT-9	1	V29	unknown	918	0.43610767	0.43257016	0.5315351	0.74750215	-28.384687	SPL-2222		1
AR-5	PS-5	PLT-9	1	U29	unknown	917	0.16350648	0.15996897	0.19656724	0.27643412	-82.65393	SPL-2221		1
AR-5	PS-5	PLT-9	1	T29	unknown	916	0.021906137	0.018368637	0.02257108	0.031741895	-110.84362	SPL-2220		1
AR-5	PS-5	PLT-9	1	S29	unknown	915	0.08430735	0.08076985	0.09924866	0.13957421	-98.42084	SPL-2219		1
AR-5	PS-5	PLT-9	1	R29	unknown	914	0.14813201	0.1445945	0.17767535	0.2498663	-85.71467	SPL-2218		1
AR-5	PS-5	PLT-9	1	Q29	unknown	913	0.07247211	0.06893461	0.08470571	0.11912234	-100.776985	SPL-2217		1
AR-5	PS-5	PLT-9	1	P29	unknown	912	0.08391096	0.08037346	0.09876158	0.13888922	-98.49975	SPL-2216		1
